,model,bootstrap_iteration,fpr,tpr,auc
28139,GenMetS + age,81,0.393939393939394,0.8656716417910447,0.7729367866549605
28140,GenMetS + age,81,0.4040404040404041,0.8664589510360654,0.7729367866549605
28141,GenMetS + age,81,0.4141414141414142,0.8675980367522655,0.7729367866549605
28142,GenMetS + age,81,0.42424242424242425,0.8687371224684657,0.7729367866549605
28143,GenMetS + age,81,0.43434343434343436,0.8698762081846658,0.7729367866549605
28144,GenMetS + age,81,0.4444444444444445,0.871015293900866,0.7729367866549605
28145,GenMetS + age,81,0.4545454545454546,0.8721543796170661,0.7729367866549605
28146,GenMetS + age,81,0.4646464646464647,0.8732934653332663,0.7729367866549605
28147,GenMetS + age,81,0.4747474747474748,0.8744325510494665,0.7729367866549605
28148,GenMetS + age,81,0.48484848484848486,0.8755716367656666,0.7729367866549605
28149,GenMetS + age,81,0.494949494949495,0.8767107224818668,0.7729367866549605
28150,GenMetS + age,81,0.5050505050505051,0.8778498081980669,0.7729367866549605
28151,GenMetS + age,81,0.5151515151515152,0.878988893914267,0.7729367866549605
28152,GenMetS + age,81,0.5252525252525253,0.8801279796304672,0.7729367866549605
28153,GenMetS + age,81,0.5353535353535354,0.8826071661892557,0.7729367866549605
28154,GenMetS + age,81,0.5454545454545455,0.8860244233378562,0.7729367866549605
28155,GenMetS + age,81,0.5555555555555556,0.8894416804864567,0.7729367866549605
28156,GenMetS + age,81,0.5656565656565657,0.8928589376350571,0.7729367866549605
28157,GenMetS + age,81,0.5757575757575758,0.8955223880597015,0.7729367866549605
28158,GenMetS + age,81,0.5858585858585859,0.8955223880597015,0.7729367866549605
28159,GenMetS + age,81,0.595959595959596,0.8965023368008443,0.7729367866549605
28160,GenMetS + age,81,0.6060606060606061,0.8977838082315694,0.7729367866549605
28161,GenMetS + age,81,0.6161616161616162,0.8990652796622947,0.7729367866549605
28162,GenMetS + age,81,0.6262626262626263,0.9003467510930198,0.7729367866549605
28163,GenMetS + age,81,0.6363636363636365,0.901628222523745,0.7729367866549605
28164,GenMetS + age,81,0.6464646464646465,0.9029096939544701,0.7729367866549605
28165,GenMetS + age,81,0.6565656565656566,0.9041911653851952,0.7729367866549605
28166,GenMetS + age,81,0.6666666666666667,0.9054726368159204,0.7729367866549605
28167,GenMetS + age,81,0.6767676767676768,0.9067541082466455,0.7729367866549605
28168,GenMetS + age,81,0.686868686868687,0.9080355796773707,0.7729367866549605
28169,GenMetS + age,81,0.696969696969697,0.9093170511080959,0.7729367866549605
28170,GenMetS + age,81,0.7070707070707072,0.9253731343283582,0.7729367866549605
28171,GenMetS + age,81,0.7171717171717172,0.9253731343283582,0.7729367866549605
28172,GenMetS + age,81,0.7272727272727273,0.932157394843962,0.7729367866549605
28173,GenMetS + age,81,0.7373737373737375,0.941353836876225,0.7729367866549605
28174,GenMetS + age,81,0.7474747474747475,0.9464797225991256,0.7729367866549605
28175,GenMetS + age,81,0.7575757575757577,0.9516056083220263,0.7729367866549605
28176,GenMetS + age,81,0.7676767676767677,0.9552238805970149,0.7729367866549605
28177,GenMetS + age,81,0.7777777777777778,0.9552238805970149,0.7729367866549605
28178,GenMetS + age,81,0.787878787878788,0.9609528116990804,0.7729367866549605
28179,GenMetS + age,81,0.797979797979798,0.9677873259962813,0.7729367866549605
28180,GenMetS + age,81,0.8080808080808082,0.9746218402934821,0.7729367866549605
28181,GenMetS + age,81,0.8181818181818182,0.9814563545906829,0.7729367866549605
28182,GenMetS + age,81,0.8282828282828284,0.9850746268656716,0.7729367866549605
28183,GenMetS + age,81,0.8383838383838385,0.9850746268656716,0.7729367866549605
28184,GenMetS + age,81,0.8484848484848485,0.9850746268656716,0.7729367866549605
28185,GenMetS + age,81,0.8585858585858587,0.9850746268656716,0.7729367866549605
28186,GenMetS + age,81,0.8686868686868687,0.9850746268656716,0.7729367866549605
28187,GenMetS + age,81,0.8787878787878789,0.9850746268656716,0.7729367866549605
28188,GenMetS + age,81,0.888888888888889,0.9867330016583747,0.7729367866549605
28189,GenMetS + age,81,0.8989898989898991,0.9892959445198252,0.7729367866549605
28190,GenMetS + age,81,0.9090909090909092,0.9918588873812755,0.7729367866549605
28191,GenMetS + age,81,0.9191919191919192,0.9944218302427258,0.7729367866549605
28192,GenMetS + age,81,0.9292929292929294,0.9969847731041761,0.7729367866549605
28193,GenMetS + age,81,0.9393939393939394,0.9995477159656264,0.7729367866549605
28194,GenMetS + age,81,0.9494949494949496,1.0,0.7729367866549605
28195,GenMetS + age,81,0.9595959595959597,1.0,0.7729367866549605
28196,GenMetS + age,81,0.9696969696969697,1.0,0.7729367866549605
28197,GenMetS + age,81,0.9797979797979799,1.0,0.7729367866549605
28198,GenMetS + age,81,0.98989898989899,1.0,0.7729367866549605
28199,GenMetS + age,81,1.0,1.0,0.7729367866549605
28200,GenMetS + age,82,0.0,0.0,0.7521949078138718
28201,GenMetS + age,82,0.010101010101010102,0.0,0.7521949078138718
28202,GenMetS + age,82,0.020202020202020204,0.029850746268656716,0.7521949078138718
28203,GenMetS + age,82,0.030303030303030304,0.03075531433740389,0.7521949078138718
28204,GenMetS + age,82,0.04040404040404041,0.04100708578320519,0.7521949078138718
28205,GenMetS + age,82,0.05050505050505051,0.10055781697572744,0.7521949078138718
28206,GenMetS + age,82,0.06060606060606061,0.1510628674807779,0.7521949078138718
28207,GenMetS + age,82,0.07070707070707072,0.1613146389265792,0.7521949078138718
28208,GenMetS + age,82,0.08080808080808081,0.17156641037238052,0.7521949078138718
28209,GenMetS + age,82,0.09090909090909091,0.1791044776119403,0.7521949078138718
28210,GenMetS + age,82,0.10101010101010102,0.1791044776119403,0.7521949078138718
28211,GenMetS + age,82,0.11111111111111112,0.1791044776119403,0.7521949078138718
28212,GenMetS + age,82,0.12121212121212122,0.18634102216191767,0.7521949078138718
28213,GenMetS + age,82,0.13131313131313133,0.20684456505352028,0.7521949078138718
28214,GenMetS + age,82,0.14141414141414144,0.2698628071762401,0.7521949078138718
28215,GenMetS + age,82,0.15151515151515152,0.3880597014925373,0.7521949078138718
28216,GenMetS + age,82,0.16161616161616163,0.3880597014925373,0.7521949078138718
28217,GenMetS + age,82,0.17171717171717174,0.4925373134328358,0.7521949078138718
28218,GenMetS + age,82,0.18181818181818182,0.4925373134328358,0.7521949078138718
28219,GenMetS + age,82,0.19191919191919193,0.49329112015679183,0.7521949078138718
28220,GenMetS + age,82,0.20202020202020204,0.5035428916025931,0.7521949078138718
28221,GenMetS + age,82,0.21212121212121213,0.5201266395296247,0.7521949078138718
28222,GenMetS + age,82,0.22222222222222224,0.6285240464344942,0.7521949078138718
28223,GenMetS + age,82,0.23232323232323235,0.6387758178802955,0.7521949078138718
28224,GenMetS + age,82,0.24242424242424243,0.6567164179104478,0.7521949078138718
28225,GenMetS + age,82,0.25252525252525254,0.7313432835820896,0.7521949078138718
28226,GenMetS + age,82,0.26262626262626265,0.7313432835820896,0.7521949078138718
28227,GenMetS + age,82,0.27272727272727276,0.7313432835820896,0.7521949078138718
28228,GenMetS + age,82,0.2828282828282829,0.7313432835820896,0.7521949078138718
28229,GenMetS + age,82,0.29292929292929293,0.7313432835820896,0.7521949078138718
28230,GenMetS + age,82,0.30303030303030304,0.746268656716418,0.7521949078138718
28231,GenMetS + age,82,0.31313131313131315,0.7611940298507462,0.7521949078138718
28232,GenMetS + age,82,0.32323232323232326,0.7611940298507462,0.7521949078138718
28233,GenMetS + age,82,0.33333333333333337,0.8059701492537313,0.7521949078138718
28234,GenMetS + age,82,0.3434343434343435,0.8059701492537313,0.7521949078138718
28235,GenMetS + age,82,0.3535353535353536,0.8507462686567164,0.7521949078138718
28236,GenMetS + age,82,0.36363636363636365,0.8507462686567164,0.7521949078138718
28237,GenMetS + age,82,0.37373737373737376,0.8656716417910447,0.7521949078138718
28238,GenMetS + age,82,0.38383838383838387,0.8656716417910447,0.7521949078138718
28239,GenMetS + age,82,0.393939393939394,0.8656716417910447,0.7521949078138718
28240,GenMetS + age,82,0.4040404040404041,0.8656716417910447,0.7521949078138718
28241,GenMetS + age,82,0.4141414141414142,0.8656716417910447,0.7521949078138718
28242,GenMetS + age,82,0.42424242424242425,0.8656716417910447,0.7521949078138718
28243,GenMetS + age,82,0.43434343434343436,0.8656716417910447,0.7521949078138718
28244,GenMetS + age,82,0.4444444444444445,0.8656716417910447,0.7521949078138718
28245,GenMetS + age,82,0.4545454545454546,0.8656716417910447,0.7521949078138718
28246,GenMetS + age,82,0.4646464646464647,0.8656716417910447,0.7521949078138718
28247,GenMetS + age,82,0.4747474747474748,0.8656716417910447,0.7521949078138718
28248,GenMetS + age,82,0.48484848484848486,0.8656716417910447,0.7521949078138718
28249,GenMetS + age,82,0.494949494949495,0.8681215136439017,0.7521949078138718
28250,GenMetS + age,82,0.5050505050505051,0.870684456505352,0.7521949078138718
28251,GenMetS + age,82,0.5151515151515152,0.8732473993668024,0.7521949078138718
28252,GenMetS + age,82,0.5252525252525253,0.8758103422282527,0.7521949078138718
28253,GenMetS + age,82,0.5353535353535354,0.878373285089703,0.7521949078138718
28254,GenMetS + age,82,0.5454545454545455,0.8805970149253731,0.7521949078138718
28255,GenMetS + age,82,0.5555555555555556,0.8805970149253731,0.7521949078138718
28256,GenMetS + age,82,0.5656565656565657,0.8805970149253731,0.7521949078138718
28257,GenMetS + age,82,0.5757575757575758,0.8805970149253731,0.7521949078138718
28258,GenMetS + age,82,0.5858585858585859,0.8805970149253731,0.7521949078138718
28259,GenMetS + age,82,0.595959595959596,0.8805970149253731,0.7521949078138718
28260,GenMetS + age,82,0.6060606060606061,0.9104477611940298,0.7521949078138718
28261,GenMetS + age,82,0.6161616161616162,0.9104477611940298,0.7521949078138718
28262,GenMetS + age,82,0.6262626262626263,0.9253731343283582,0.7521949078138718
28263,GenMetS + age,82,0.6363636363636365,0.9253731343283582,0.7521949078138718
28264,GenMetS + age,82,0.6464646464646465,0.9253731343283582,0.7521949078138718
28265,GenMetS + age,82,0.6565656565656566,0.9253731343283582,0.7521949078138718
28266,GenMetS + age,82,0.6666666666666667,0.9253731343283582,0.7521949078138718
28267,GenMetS + age,82,0.6767676767676768,0.9253731343283582,0.7521949078138718
28268,GenMetS + age,82,0.686868686868687,0.9253731343283582,0.7521949078138718
28269,GenMetS + age,82,0.696969696969697,0.9253731343283582,0.7521949078138718
28270,GenMetS + age,82,0.7070707070707072,0.9253731343283582,0.7521949078138718
28271,GenMetS + age,82,0.7171717171717172,0.9253731343283582,0.7521949078138718
28272,GenMetS + age,82,0.7272727272727273,0.9253731343283582,0.7521949078138718
28273,GenMetS + age,82,0.7373737373737375,0.9253731343283582,0.7521949078138718
28274,GenMetS + age,82,0.7474747474747475,0.9253731343283582,0.7521949078138718
28275,GenMetS + age,82,0.7575757575757577,0.9402985074626866,0.7521949078138718
28276,GenMetS + age,82,0.7676767676767677,0.9562289562289562,0.7521949078138718
28277,GenMetS + age,82,0.7777777777777778,0.9596462133775566,0.7521949078138718
28278,GenMetS + age,82,0.787878787878788,0.9630634705261572,0.7521949078138718
28279,GenMetS + age,82,0.797979797979798,0.9664807276747576,0.7521949078138718
28280,GenMetS + age,82,0.8080808080808082,0.969897984823358,0.7521949078138718
28281,GenMetS + age,82,0.8181818181818182,0.9850746268656716,0.7521949078138718
28282,GenMetS + age,82,0.8282828282828284,0.9898989898989901,0.7521949078138718
28283,GenMetS + age,82,0.8383838383838385,1.0,0.7521949078138718
28284,GenMetS + age,82,0.8484848484848485,1.0,0.7521949078138718
28285,GenMetS + age,82,0.8585858585858587,1.0,0.7521949078138718
28286,GenMetS + age,82,0.8686868686868687,1.0,0.7521949078138718
28287,GenMetS + age,82,0.8787878787878789,1.0,0.7521949078138718
28288,GenMetS + age,82,0.888888888888889,1.0,0.7521949078138718
28289,GenMetS + age,82,0.8989898989898991,1.0,0.7521949078138718
28290,GenMetS + age,82,0.9090909090909092,1.0,0.7521949078138718
28291,GenMetS + age,82,0.9191919191919192,1.0,0.7521949078138718
28292,GenMetS + age,82,0.9292929292929294,1.0,0.7521949078138718
28293,GenMetS + age,82,0.9393939393939394,1.0,0.7521949078138718
28294,GenMetS + age,82,0.9494949494949496,1.0,0.7521949078138718
28295,GenMetS + age,82,0.9595959595959597,1.0,0.7521949078138718
28296,GenMetS + age,82,0.9696969696969697,1.0,0.7521949078138718
28297,GenMetS + age,82,0.9797979797979799,1.0,0.7521949078138718
28298,GenMetS + age,82,0.98989898989899,1.0,0.7521949078138718
28299,GenMetS + age,82,1.0,1.0,0.7521949078138718
28300,GenMetS + age,83,0.0,0.0,0.7521949078138718
28301,GenMetS + age,83,0.010101010101010102,0.0,0.7521949078138718
28302,GenMetS + age,83,0.020202020202020204,0.029850746268656716,0.7521949078138718
28303,GenMetS + age,83,0.030303030303030304,0.03075531433740389,0.7521949078138718
28304,GenMetS + age,83,0.04040404040404041,0.04100708578320519,0.7521949078138718
28305,GenMetS + age,83,0.05050505050505051,0.10055781697572744,0.7521949078138718
28306,GenMetS + age,83,0.06060606060606061,0.1510628674807779,0.7521949078138718
28307,GenMetS + age,83,0.07070707070707072,0.1613146389265792,0.7521949078138718
28308,GenMetS + age,83,0.08080808080808081,0.17156641037238052,0.7521949078138718
28309,GenMetS + age,83,0.09090909090909091,0.1791044776119403,0.7521949078138718
28310,GenMetS + age,83,0.10101010101010102,0.1791044776119403,0.7521949078138718
28311,GenMetS + age,83,0.11111111111111112,0.1791044776119403,0.7521949078138718
28312,GenMetS + age,83,0.12121212121212122,0.18634102216191767,0.7521949078138718
28313,GenMetS + age,83,0.13131313131313133,0.20684456505352028,0.7521949078138718
28314,GenMetS + age,83,0.14141414141414144,0.2698628071762401,0.7521949078138718
28315,GenMetS + age,83,0.15151515151515152,0.3880597014925373,0.7521949078138718
28316,GenMetS + age,83,0.16161616161616163,0.3880597014925373,0.7521949078138718
28317,GenMetS + age,83,0.17171717171717174,0.4925373134328358,0.7521949078138718
28318,GenMetS + age,83,0.18181818181818182,0.4925373134328358,0.7521949078138718
28319,GenMetS + age,83,0.19191919191919193,0.49329112015679183,0.7521949078138718
28320,GenMetS + age,83,0.20202020202020204,0.5035428916025931,0.7521949078138718
28321,GenMetS + age,83,0.21212121212121213,0.5201266395296247,0.7521949078138718
28322,GenMetS + age,83,0.22222222222222224,0.6285240464344942,0.7521949078138718
28323,GenMetS + age,83,0.23232323232323235,0.6387758178802955,0.7521949078138718
28324,GenMetS + age,83,0.24242424242424243,0.6567164179104478,0.7521949078138718
28325,GenMetS + age,83,0.25252525252525254,0.7313432835820896,0.7521949078138718
28326,GenMetS + age,83,0.26262626262626265,0.7313432835820896,0.7521949078138718
28327,GenMetS + age,83,0.27272727272727276,0.7313432835820896,0.7521949078138718
28328,GenMetS + age,83,0.2828282828282829,0.7313432835820896,0.7521949078138718
28329,GenMetS + age,83,0.29292929292929293,0.7313432835820896,0.7521949078138718
28330,GenMetS + age,83,0.30303030303030304,0.746268656716418,0.7521949078138718
28331,GenMetS + age,83,0.31313131313131315,0.7611940298507462,0.7521949078138718
28332,GenMetS + age,83,0.32323232323232326,0.7611940298507462,0.7521949078138718
28333,GenMetS + age,83,0.33333333333333337,0.8059701492537313,0.7521949078138718
28334,GenMetS + age,83,0.3434343434343435,0.8059701492537313,0.7521949078138718
28335,GenMetS + age,83,0.3535353535353536,0.8507462686567164,0.7521949078138718
28336,GenMetS + age,83,0.36363636363636365,0.8507462686567164,0.7521949078138718
28337,GenMetS + age,83,0.37373737373737376,0.8656716417910447,0.7521949078138718
28338,GenMetS + age,83,0.38383838383838387,0.8656716417910447,0.7521949078138718
28339,GenMetS + age,83,0.393939393939394,0.8656716417910447,0.7521949078138718
28340,GenMetS + age,83,0.4040404040404041,0.8656716417910447,0.7521949078138718
28341,GenMetS + age,83,0.4141414141414142,0.8656716417910447,0.7521949078138718
28342,GenMetS + age,83,0.42424242424242425,0.8656716417910447,0.7521949078138718
28343,GenMetS + age,83,0.43434343434343436,0.8656716417910447,0.7521949078138718
28344,GenMetS + age,83,0.4444444444444445,0.8656716417910447,0.7521949078138718
28345,GenMetS + age,83,0.4545454545454546,0.8656716417910447,0.7521949078138718
28346,GenMetS + age,83,0.4646464646464647,0.8656716417910447,0.7521949078138718
28347,GenMetS + age,83,0.4747474747474748,0.8656716417910447,0.7521949078138718
28348,GenMetS + age,83,0.48484848484848486,0.8656716417910447,0.7521949078138718
28349,GenMetS + age,83,0.494949494949495,0.8681215136439017,0.7521949078138718
28350,GenMetS + age,83,0.5050505050505051,0.870684456505352,0.7521949078138718
28351,GenMetS + age,83,0.5151515151515152,0.8732473993668024,0.7521949078138718
28352,GenMetS + age,83,0.5252525252525253,0.8758103422282527,0.7521949078138718
28353,GenMetS + age,83,0.5353535353535354,0.878373285089703,0.7521949078138718
28354,GenMetS + age,83,0.5454545454545455,0.8805970149253731,0.7521949078138718
28355,GenMetS + age,83,0.5555555555555556,0.8805970149253731,0.7521949078138718
28356,GenMetS + age,83,0.5656565656565657,0.8805970149253731,0.7521949078138718
28357,GenMetS + age,83,0.5757575757575758,0.8805970149253731,0.7521949078138718
28358,GenMetS + age,83,0.5858585858585859,0.8805970149253731,0.7521949078138718
28359,GenMetS + age,83,0.595959595959596,0.8805970149253731,0.7521949078138718
28360,GenMetS + age,83,0.6060606060606061,0.9104477611940298,0.7521949078138718
28361,GenMetS + age,83,0.6161616161616162,0.9104477611940298,0.7521949078138718
28362,GenMetS + age,83,0.6262626262626263,0.9253731343283582,0.7521949078138718
28363,GenMetS + age,83,0.6363636363636365,0.9253731343283582,0.7521949078138718
28364,GenMetS + age,83,0.6464646464646465,0.9253731343283582,0.7521949078138718
28365,GenMetS + age,83,0.6565656565656566,0.9253731343283582,0.7521949078138718
28366,GenMetS + age,83,0.6666666666666667,0.9253731343283582,0.7521949078138718
28367,GenMetS + age,83,0.6767676767676768,0.9253731343283582,0.7521949078138718
28368,GenMetS + age,83,0.686868686868687,0.9253731343283582,0.7521949078138718
28369,GenMetS + age,83,0.696969696969697,0.9253731343283582,0.7521949078138718
28370,GenMetS + age,83,0.7070707070707072,0.9253731343283582,0.7521949078138718
28371,GenMetS + age,83,0.7171717171717172,0.9253731343283582,0.7521949078138718
28372,GenMetS + age,83,0.7272727272727273,0.9253731343283582,0.7521949078138718
28373,GenMetS + age,83,0.7373737373737375,0.9253731343283582,0.7521949078138718
28374,GenMetS + age,83,0.7474747474747475,0.9253731343283582,0.7521949078138718
28375,GenMetS + age,83,0.7575757575757577,0.9402985074626866,0.7521949078138718
28376,GenMetS + age,83,0.7676767676767677,0.9562289562289562,0.7521949078138718
28377,GenMetS + age,83,0.7777777777777778,0.9596462133775566,0.7521949078138718
28378,GenMetS + age,83,0.787878787878788,0.9630634705261572,0.7521949078138718
28379,GenMetS + age,83,0.797979797979798,0.9664807276747576,0.7521949078138718
28380,GenMetS + age,83,0.8080808080808082,0.969897984823358,0.7521949078138718
28381,GenMetS + age,83,0.8181818181818182,0.9850746268656716,0.7521949078138718
28382,GenMetS + age,83,0.8282828282828284,0.9898989898989901,0.7521949078138718
28383,GenMetS + age,83,0.8383838383838385,1.0,0.7521949078138718
28384,GenMetS + age,83,0.8484848484848485,1.0,0.7521949078138718
28385,GenMetS + age,83,0.8585858585858587,1.0,0.7521949078138718
28386,GenMetS + age,83,0.8686868686868687,1.0,0.7521949078138718
28387,GenMetS + age,83,0.8787878787878789,1.0,0.7521949078138718
28388,GenMetS + age,83,0.888888888888889,1.0,0.7521949078138718
28389,GenMetS + age,83,0.8989898989898991,1.0,0.7521949078138718
28390,GenMetS + age,83,0.9090909090909092,1.0,0.7521949078138718
28391,GenMetS + age,83,0.9191919191919192,1.0,0.7521949078138718
28392,GenMetS + age,83,0.9292929292929294,1.0,0.7521949078138718
28393,GenMetS + age,83,0.9393939393939394,1.0,0.7521949078138718
28394,GenMetS + age,83,0.9494949494949496,1.0,0.7521949078138718
28395,GenMetS + age,83,0.9595959595959597,1.0,0.7521949078138718
28396,GenMetS + age,83,0.9696969696969697,1.0,0.7521949078138718
28397,GenMetS + age,83,0.9797979797979799,1.0,0.7521949078138718
28398,GenMetS + age,83,0.98989898989899,1.0,0.7521949078138718
28399,GenMetS + age,83,1.0,1.0,0.7521949078138718
28400,GenMetS + age,84,0.0,0.0,0.7700834064969271
28401,GenMetS + age,84,0.010101010101010102,0.010251771445801298,0.7700834064969271
28402,GenMetS + age,84,0.020202020202020204,0.031659882406151064,0.7700834064969271
28403,GenMetS + age,84,0.030303030303030304,0.13636363636363635,0.7700834064969271
28404,GenMetS + age,84,0.04040404040404041,0.15943012211668928,0.7700834064969271
28405,GenMetS + age,84,0.05050505050505051,0.1824966078697422,0.7700834064969271
28406,GenMetS + age,84,0.06060606060606061,0.20556309362279512,0.7700834064969271
28407,GenMetS + age,84,0.07070707070707072,0.22862957937584805,0.7700834064969271
28408,GenMetS + age,84,0.08080808080808081,0.25169606512890097,0.7700834064969271
28409,GenMetS + age,84,0.09090909090909091,0.27408412483039346,0.7700834064969271
28410,GenMetS + age,84,0.10101010101010102,0.29458766772199607,0.7700834064969271
28411,GenMetS + age,84,0.11111111111111112,0.3316749585406302,0.7700834064969271
28412,GenMetS + age,84,0.12121212121212122,0.3582089552238806,0.7700834064969271
28413,GenMetS + age,84,0.13131313131313133,0.3582089552238806,0.7700834064969271
28414,GenMetS + age,84,0.14141414141414144,0.3582089552238806,0.7700834064969271
28415,GenMetS + age,84,0.15151515151515152,0.3627317955676165,0.7700834064969271
28416,GenMetS + age,84,0.16161616161616163,0.3729835670134178,0.7700834064969271
28417,GenMetS + age,84,0.17171717171717174,0.4626865671641791,0.7700834064969271
28418,GenMetS + age,84,0.18181818181818182,0.5630936227951153,0.7700834064969271
28419,GenMetS + age,84,0.19191919191919193,0.582843358962762,0.7700834064969271
28420,GenMetS + age,84,0.20202020202020204,0.5930951304085632,0.7700834064969271
28421,GenMetS + age,84,0.21212121212121213,0.5970149253731343,0.7700834064969271
28422,GenMetS + age,84,0.22222222222222224,0.5986733001658374,0.7700834064969271
28423,GenMetS + age,84,0.23232323232323235,0.6089250716116388,0.7700834064969271
28424,GenMetS + age,84,0.24242424242424243,0.6865671641791045,0.7700834064969271
28425,GenMetS + age,84,0.25252525252525254,0.7027740087441581,0.7700834064969271
28426,GenMetS + age,84,0.26262626262626265,0.7078998944670587,0.7700834064969271
28427,GenMetS + age,84,0.27272727272727276,0.7130257801899593,0.7700834064969271
28428,GenMetS + age,84,0.2828282828282829,0.746268656716418,0.7700834064969271
28429,GenMetS + age,84,0.29292929292929293,0.746268656716418,0.7700834064969271
28430,GenMetS + age,84,0.30303030303030304,0.746268656716418,0.7700834064969271
28431,GenMetS + age,84,0.31313131313131315,0.7611940298507462,0.7700834064969271
28432,GenMetS + age,84,0.32323232323232326,0.7611940298507462,0.7700834064969271
28433,GenMetS + age,84,0.33333333333333337,0.8208955223880597,0.7700834064969271
28434,GenMetS + age,84,0.3434343434343435,0.8208955223880597,0.7700834064969271
28435,GenMetS + age,84,0.3535353535353536,0.8507462686567164,0.7700834064969271
28436,GenMetS + age,84,0.36363636363636365,0.8507462686567164,0.7700834064969271
28437,GenMetS + age,84,0.37373737373737376,0.8656716417910447,0.7700834064969271
28438,GenMetS + age,84,0.38383838383838387,0.8656716417910447,0.7700834064969271
28439,GenMetS + age,84,0.393939393939394,0.8656716417910447,0.7700834064969271
28440,GenMetS + age,84,0.4040404040404041,0.8656716417910447,0.7700834064969271
28441,GenMetS + age,84,0.4141414141414142,0.8656716417910447,0.7700834064969271
28442,GenMetS + age,84,0.42424242424242425,0.8656716417910447,0.7700834064969271
28443,GenMetS + age,84,0.43434343434343436,0.8656716417910447,0.7700834064969271
28444,GenMetS + age,84,0.4444444444444445,0.8656716417910447,0.7700834064969271
28445,GenMetS + age,84,0.4545454545454546,0.8656716417910447,0.7700834064969271
28446,GenMetS + age,84,0.4646464646464647,0.8656716417910447,0.7700834064969271
28447,GenMetS + age,84,0.4747474747474748,0.8656716417910447,0.7700834064969271
28448,GenMetS + age,84,0.48484848484848486,0.8656716417910447,0.7700834064969271
28449,GenMetS + age,84,0.494949494949495,0.8705713854967586,0.7700834064969271
28450,GenMetS + age,84,0.5050505050505051,0.8756972712196593,0.7700834064969271
28451,GenMetS + age,84,0.5151515151515152,0.8805970149253731,0.7700834064969271
28452,GenMetS + age,84,0.5252525252525253,0.8805970149253731,0.7700834064969271
28453,GenMetS + age,84,0.5353535353535354,0.8805970149253731,0.7700834064969271
28454,GenMetS + age,84,0.5454545454545455,0.8805970149253731,0.7700834064969271
28455,GenMetS + age,84,0.5555555555555556,0.8805970149253731,0.7700834064969271
28456,GenMetS + age,84,0.5656565656565657,0.8955223880597015,0.7700834064969271
28457,GenMetS + age,84,0.5757575757575758,0.8955223880597015,0.7700834064969271
28458,GenMetS + age,84,0.5858585858585859,0.8955223880597015,0.7700834064969271
28459,GenMetS + age,84,0.595959595959596,0.9104477611940298,0.7700834064969271
28460,GenMetS + age,84,0.6060606060606061,0.9104477611940298,0.7700834064969271
28461,GenMetS + age,84,0.6161616161616162,0.9104477611940298,0.7700834064969271
28462,GenMetS + age,84,0.6262626262626263,0.9104477611940298,0.7700834064969271
28463,GenMetS + age,84,0.6363636363636365,0.9104477611940298,0.7700834064969271
28464,GenMetS + age,84,0.6464646464646465,0.9104477611940298,0.7700834064969271
28465,GenMetS + age,84,0.6565656565656566,0.9301974973616765,0.7700834064969271
28466,GenMetS + age,84,0.6666666666666667,0.9353233830845772,0.7700834064969271
28467,GenMetS + age,84,0.6767676767676768,0.9402985074626866,0.7700834064969271
28468,GenMetS + age,84,0.686868686868687,0.9402985074626866,0.7700834064969271
28469,GenMetS + age,84,0.696969696969697,0.9402985074626866,0.7700834064969271
28470,GenMetS + age,84,0.7070707070707072,0.9402985074626866,0.7700834064969271
28471,GenMetS + age,84,0.7171717171717172,0.9402985074626866,0.7700834064969271
28472,GenMetS + age,84,0.7272727272727273,0.9402985074626866,0.7700834064969271
28473,GenMetS + age,84,0.7373737373737375,0.9402985074626866,0.7700834064969271
28474,GenMetS + age,84,0.7474747474747475,0.9402985074626866,0.7700834064969271
28475,GenMetS + age,84,0.7575757575757577,0.9552238805970149,0.7700834064969271
28476,GenMetS + age,84,0.7676767676767677,0.9552238805970149,0.7700834064969271
28477,GenMetS + age,84,0.7777777777777778,0.9552238805970149,0.7700834064969271
28478,GenMetS + age,84,0.787878787878788,0.9638172772501132,0.7700834064969271
28479,GenMetS + age,84,0.797979797979798,0.9850746268656716,0.7700834064969271
28480,GenMetS + age,84,0.8080808080808082,0.9850746268656716,0.7700834064969271
28481,GenMetS + age,84,0.8181818181818182,0.9850746268656716,0.7700834064969271
28482,GenMetS + age,84,0.8282828282828284,0.9898989898989901,0.7700834064969271
28483,GenMetS + age,84,0.8383838383838385,1.0,0.7700834064969271
28484,GenMetS + age,84,0.8484848484848485,1.0,0.7700834064969271
28485,GenMetS + age,84,0.8585858585858587,1.0,0.7700834064969271
28486,GenMetS + age,84,0.8686868686868687,1.0,0.7700834064969271
28487,GenMetS + age,84,0.8787878787878789,1.0,0.7700834064969271
28488,GenMetS + age,84,0.888888888888889,1.0,0.7700834064969271
28489,GenMetS + age,84,0.8989898989898991,1.0,0.7700834064969271
28490,GenMetS + age,84,0.9090909090909092,1.0,0.7700834064969271
28491,GenMetS + age,84,0.9191919191919192,1.0,0.7700834064969271
28492,GenMetS + age,84,0.9292929292929294,1.0,0.7700834064969271
28493,GenMetS + age,84,0.9393939393939394,1.0,0.7700834064969271
28494,GenMetS + age,84,0.9494949494949496,1.0,0.7700834064969271
28495,GenMetS + age,84,0.9595959595959597,1.0,0.7700834064969271
28496,GenMetS + age,84,0.9696969696969697,1.0,0.7700834064969271
